source_row_id,date,invoice_id,item_number,description,reason
37649,2014-11-01,45430.0,Miscellaneous,"3 x 4"" high density 68.5 x 50 ",category unknown
37651,2014-11-01,45430.0,Miscellaneous,"3 x 4"" Medium Density 50 x 45 shaped",category unknown
37656,2014-11-01,45432.0,Miscellaneous,4.5 meters of Dickson ORC U171- 120 - Carbone,category unknown
37657,2014-11-01,45432.0,Scatter Cushion 50 x 50cm,50 x 50cm Scatter cushion,category unknown
37659,2014-11-01,45432.0,Miscellaneous,1.5 meters of Avoca Sunshine,category unknown
37660,2014-11-01,45432.0,,,category unknown
37661,2014-11-01,45432.0,Miscellaneous,one meter of Coolum Turquoise,category unknown
37665,2014-11-01,45433.0,Miscellaneous,4 meters of Aberdeen SAble,category unknown
37667,2014-11-01,45435.0,Miscellaneous,10 meters of Wartwick Kona Ash,category unknown
37699,2014-11-05,45445.0,Miscellaneous,can of glue ,category unknown
37707,2014-11-06,45450.0,Meters,Meters Dickson Orchestra Blue Chine C020 -0120,category unknown
37712,2014-11-06,45451.0,Meters,Meters Maritime Royal Blue,category unknown
37724,2014-11-06,45453.0,Miscellaneous,"outdoor - 3"" - 1800 x 750 x 2",category unknown
37726,2014-11-06,45453.0,Miscellaneous,12.5 meters Deckson orchesatra Tesco Indigo ,category unknown
37733,2014-11-06,45454.0,Miscellaneous,12.5 meters Landmark Riviera Zepel ,category unknown
37737,2014-11-06,45455.0,Miscellaneous,11 metersof Kona Navy ,category unknown
37760,2014-11-07,45462.0,MDFold - D,Large Bed in Bag 122*183*6.5,category unknown
37767,2014-11-07,45466.0,Miscellaneous,2 meters of Burgunday 6031-0000,category unknown
37768,2014-11-07,45466.0,Scatter Cushion 60 x 60cm,60 x 60cm Scatter cushion,category unknown
37770,2014-11-07,45466.0,Miscellaneous,Miscellaneous,category unknown
37787,2014-11-08,45442.0,Miscellaneous,7 meters of jockey red,category unknown
37790,2014-11-08,45471.0,Meters,Meters Dickson Orchestra C020 120  Blue Chine,category unknown
37792,2014-11-08,45472.0,MSFold -D,Small Bed in Bag 68 * 183 *65,category unknown
37797,2014-11-08,45475.0,Miscellaneous,beds in bag ,category unknown
37800,2014-11-08,45477.0,MG,Miracle Grip (m),category unknown
37811,2014-11-10,44975.0,Miscellaneous,4.5 meters extra,category unknown
37813,2014-11-10,45480.0,3M,Contact Adhesive,category unknown
37821,2014-11-10,45482.0,Scatter Cushion 50 x 50cm,50 x 50cm Scatter cushion,category unknown
37822,2014-11-10,45482.0,Miscellaneous,one meter Sunhill Spa,category unknown
37823,2014-11-10,45482.0,Miscellaneous,one meter random Eucolyptus,category unknown
37824,2014-11-10,45482.0,Miscellaneous,making of 6 scatters,category unknown
37832,2014-11-10,45484.0,Scatter Cushion 50 x 50cm,50 x 50cm Scatter cushion,category unknown
37833,2014-11-10,45484.0,Miscellaneous,one meter Sunhill Spa,category unknown
37834,2014-11-10,45484.0,Miscellaneous,one meter random Eucolyptus,category unknown
37835,2014-11-10,45484.0,Miscellaneous,making of 6 scatters,category unknown
37847,2014-11-11,45377.0,Miscellaneous,sweing ,category unknown
37849,2014-11-11,45490.0,3M,Contact Adhesive,category unknown
37853,2014-11-11,45494.0,TV Backs,Tv Backs,category unknown
37860,2014-11-11,45498.0,Miscellaneous,Scatter cushion inserts,category unknown
37863,2014-11-11,45499.0,Miscellaneous,"1"" 52*40 visco 80*80",category unknown
37872,2014-11-12,45505.0,Miscellaneous,"2""Hd",category unknown
37873,2014-11-12,45505.0,Miscellaneous,Glueing,category unknown
37878,2014-11-12,45506.0,Miscellaneous,2.5 meters Noosa Lime,category unknown
37888,2014-11-13,45511.0,Miscellaneous,3.5 meters of beachcomber marine,category unknown
37889,2014-11-13,45515.0,Miscellaneous,custom case ,category unknown
37894,2014-11-13,45516.0,Scatter Cushion 60 x 60cm,60 x 60cm Scatter cushion,category unknown
37895,2014-11-13,45517.0,Miscellaneous,"1"" offcut",category unknown
37897,2014-11-13,45519.0,Miscellaneous,Miss Grimstone,category unknown
37905,2014-11-14,45522.0,Yoga Blocks,Yoga Block D shape,category unknown
37908,2014-11-14,45525.0,Miscellaneous,styrene,category unknown
37912,2014-11-15,45531.0,Webbing,Webbing (m),category unknown
37913,2014-11-15,45531.0,WC,Webbing Clips,category unknown
37915,2014-11-15,45532.0,IT 60 Edge Blue,Interlock 60 Edge Blue,category unknown
37916,2014-11-15,45532.0,IT 60 Corn Navy,Interlock 60 Corn Navy,category unknown
37921,2014-11-15,45533.0,Miscellaneous,"4"" HD x 2  - 65 x 52 shaped to tmplate  - CUT",category unknown
37927,2014-11-15,45534.0,Miscellaneous,2 x 50 x 50 satters in malacoota lime,category unknown
37928,2014-11-15,45534.0,Miscellaneous,2 x 50 x 50 scatters in Malacoota Turquoise,category unknown
37929,2014-11-15,45534.0,Miscellaneous,2 meters of MAlaoota Lime,category unknown
37942,2014-11-15,45542.0,Bed Buddy,Bed Buddy Cushion,category unknown
37949,2014-11-15,45543.0,Miscellaneous,Joel delivered these before so mark expects the same service this time round ,category unknown
37950,2014-11-15,45544.0,Miscellaneous,"1900 x 70 x 4"" HD",category unknown
37962,2014-11-17,45546.0,Miscellaneous,4 x 19 x 240 x 2.5 cm thick,category unknown
37963,2014-11-17,45546.0,Miscellaneous,19 xz 290 x 2.5cm thick ,category unknown
37964,2014-11-17,45546.0,Miscellaneous,15 x 480 x 2.5 cm thick ,category unknown
37968,2014-11-17,45546.0,Miscellaneous,12 meters beachcomber Mist,category unknown
37976,2014-11-17,45547.0,Miscellaneous,9 meter of Pacifica Weave Seal Rock ,category unknown
37989,2014-11-17,45553.0,"3""MD",1 x 420 * 550 (Z) x 75mm,category unknown
37993,2014-11-18,45555.0,Miscellaneous,"3""MD 2x31cm 2x39cm 2x34 2x54",category unknown
38005,2014-11-18,45561.0,Webbing,Webbing (m),category unknown
38014,2014-11-19,45495.0,Scatter Cushion 50 x 50cm,50 x 50cm Scatter cushion,category unknown
38015,2014-11-19,45495.0,Miscellaneous,one meters of waikiki turquoise,category unknown
38020,2014-11-19,45565.0,Miscellaneous,"3""Dryflow 1 piece cut to size/shape",category unknown
38027,2014-11-19,45567.0,Cutting Fee,Cutting Fee,category unknown
38040,2014-11-20,45559.0,Miscellaneous,6 x seats 46 x 41 x 7.5cm and 6 backs 46 x 71 x 75mm thick ,category unknown
38047,2014-11-20,45576.0,Miscellaneous,IT Pack of 6 ,category unknown
38049,2014-11-20,45578.0,MDFold - D,Large Bed in Bag 122*183*6.5,category unknown
38050,2014-11-20,45579.0,Miscellaneous,"6""Dryflow 3 pieces cut to size/shape",category unknown
38052,2014-11-20,45580.0,3M,Contact Adhesive,category unknown
38059,2014-11-20,45583.0,Miscellaneous,2 x cases,category unknown
38064,2014-11-20,45585.0,Miscellaneous,IT pack of 6 ,category unknown
38065,2014-11-20,45586.0,Yoga Blocks,Yoga Block,category unknown
38075,2014-11-21,45593.0,Miscellaneous,"2""HD",category unknown
38085,2014-11-21,45599.0,Webbing,Webbing (m),category unknown
38087,2014-11-21,45601.0,Miscellaneous,9 meters of Noosa Ash,category unknown
38088,2014-11-21,45601.0,Miscellaneous,> 2 x 58 * 58 * 7.5cm ,category unknown
38089,2014-11-21,45601.0,Miscellaneous,2 x 62 * 72 * 12.5cm ,category unknown
38090,2014-11-21,45601.0,Miscellaneous,>> 2 x 62 * 42 * 12.5cm ,category unknown
38091,2014-11-21,45601.0,Miscellaneous,>> 2 x Scatter cushion 65w x 60h,category unknown
38097,2014-11-21,45605.0,MSFold -D,Small Bed in Bag 68 * 183 *65,category unknown
38099,2014-11-22,45607.0,Miscellaneous,"6""Dryflow 1 piece cut to 191*164 with cut outs of 13cm on the front only ",category unknown
38109,2014-11-22,45608.0,Meters,Meters Zepel Bronco II Navy,category unknown
38111,2014-11-22,45608.0,Miscellaneous,PLEASE MAKE ONE MORE ASAP,category unknown
38122,2014-11-22,45612.0,Miscellaneous,calicos,category unknown
38123,2014-11-22,45612.0,Invoice,Invoice equalization,category unknown
38140,2014-11-22,45616.0,Miscellaneous,2 ready made up scatters one in Bondi Lime and one in Bondi Ocean,category unknown
38147,2014-11-22,45618.0,Yoga Mat,Yoga Mat,category unknown
38162,2014-11-24,45625.0,Miscellaneous,Miscellaneous,category unknown
38164,2014-11-24,45625.0,Miscellaneous,cutting fee,category unknown
38169,2014-11-24,45627.0,Cutting Fee,Cutting Fee,category unknown
38186,2014-11-24,45632.0,Scatter Cushion 50 x 50cm,50 x 50cm Scatter cushion,category unknown
38188,2014-11-24,45632.0,Miscellaneous,12 meters of Kona Cloud for the above with piping please,category unknown
38192,2014-11-25,45635.0,3M,Contact Adhesive,category unknown
38195,2014-11-26,45638.0,Miscellaneous,"6""HD 4 pieces cvut to 25*25",category unknown
38203,2014-11-26,45644.0,Miscellaneous,"5""Visco cushions 5"" total thickness 2""visco 1""MD 2""visco",category unknown
38205,2014-11-26,45644.0,Miscellaneous,2 cushions left here as template,category unknown
38214,2014-11-26,45647.0,Miscellaneous,"1.5""HD",category unknown
38217,2014-11-27,45650.0,Miscellaneous,Zepel Rodeo Coffee 1mtr,category unknown
38218,2014-11-27,45650.0,Miscellaneous,Zepel Rodeo Wheat 1mtr,category unknown
38219,2014-11-27,45650.0,Miscellaneous,Zepel Bronco II Monument,category unknown
38220,2014-11-27,45650.0,Miscellaneous,Zepel Bronco II Natural,category unknown
38234,2014-11-27,45658.0,Miscellaneous,NXPLX 25mm HS,category unknown
38238,2014-11-28,45508.0,Miscellaneous,4 x inserts made to 890 x 350  and 2 inserts made to 750 x 350 ,category unknown
38241,2014-11-28,45508.0,Miscellaneous,16 meters of Noosa STone,category unknown
38242,2014-11-28,45508.0,Miscellaneous,one dog bed for free taken,category unknown
38252,2014-11-28,45667.0,RollCage,Roll Cage Protector,category unknown
38254,2014-11-28,45667.0,3M,Contact Adhesive,category unknown
38259,2014-11-29,45670.0,Meters,Meters Supelle Pistachio,category unknown
38263,2014-11-29,45673.0,Miscellaneous,"2""Dryflow 4 pieces cut to 35cm round",category unknown
38271,2014-11-29,45677.0,RollCage,Roll Cage Protector,category unknown
38273,2014-11-29,45677.0,IT - Large Blue Edges,100 cm Blue Edges,category unknown
38274,2014-11-29,45677.0,EM,Exercise Mat,category unknown
38286,2014-11-29,45686.0,Miscellaneous,10 meters of Pacifical Sea pebble Standard,category unknown
38287,2014-11-29,45686.0,Miscellaneous,floor mats,category unknown
38291,2014-11-29,45687.0,Miscellaneous,templates provided .... wait for mark to cut on tue,category unknown
38293,2014-12-01,45689.0,Meters,Meters Pacifica Standard Starfish,category unknown
38299,2014-12-01,45690.0,Meters,Meters Dickson Orchestra 8600-120 Absynth,category unknown
38301,2014-12-01,45691.0,"1""MD",New Item,category unknown
38308,2014-12-01,45695.0,Miscellaneous,"one piece of 6"" HD cut to 240 x 70",category unknown
38309,2014-12-01,45695.0,Miscellaneous,"one piece of 6"" HD cut to 240 x 20",category unknown
38311,2014-12-01,45696.0,Miscellaneous,one piece of 4 HD - 3880 x 800 shaped to template,category unknown
38327,2014-12-01,45700.0,Miscellaneous,8 meters of Capri 4675-0000 for bases ,category unknown
38328,2014-12-01,45700.0,Miscellaneous,2 meters of Aruba 4612-0000 for piping,category unknown
38331,2014-12-02,45702.0,Yoga Blocks,Yoga Block,category unknown
38341,2014-12-02,45709.0,MDFold - D,Large Bed in Bag 122*183*7.5,category unknown
38345,2014-12-02,45711.0,Miscellaneous,5 meters of Bondi Hibiscus,category unknown
38355,2014-12-03,45674.0,Meters,Meters Dickson Orchetra U189 120 Beige chine 5mtrs,category unknown
38358,2014-12-03,45714.0,EM,Exercise Mat,category unknown
38363,2014-12-03,45719.0,Miscellaneous,26 meters of Esprit Vanilla Bean,category unknown
38364,2014-12-04,45720.0,EM,Exercise Mat,category unknown
38377,2014-12-05,45727.0,Miscellaneous,Miscellaneous,category unknown
38381,2014-12-05,45731.0,ESR Small,Small Exercise Sports Roll,category unknown
38389,2014-12-06,45740.0,,,category unknown
38399,2014-12-06,45741.0,Miscellaneous,Wawick Caviar Galaxy 9 mtrs (QUOTE ONLY) -261,category unknown
38406,2014-12-06,45746.0,MSFold -D,Small Bed in Bag 68 * 183 *65,category unknown
38415,2014-12-08,45755.0,Scatter Cushion 60 x 60cm,60 x 60cm Scatter cushion,category unknown
38420,2014-12-08,45758.0,Meters,Meters Dickson Orchestra 7559-120 Taupe,category unknown
38424,2014-12-08,45759.0,Cutting Fee,Cutting Fee,category unknown
38431,2014-12-08,45761.0,,,category unknown
38432,2014-12-08,45761.0,,,category unknown
38438,2014-12-08,45762.0,Miscellaneous,5 meters Zepel Landmark Riviera,category unknown
38448,2014-12-09,45769.0,Miscellaneous,"3""Dryflow 1 piece cut to 190*140*7.5cm",category unknown
38466,2014-12-10,45778.0,EM,Exercise Mat,category unknown
38472,2014-12-10,45781.0,Miscellaneous,Argent dickson ,category unknown
38477,2014-12-10,45781.0,Miscellaneous,Miscellaneous,category unknown
38482,2014-12-10,45786.0,VisBackChairCushion,Visco Back Chair Cushion,category unknown
38483,2014-12-10,45787.0,Miscellaneous,"2""MD 4 pieces cut to size",category unknown
38487,2014-12-11,45791.0,Miscellaneous,"12 pieces cut to size 3""HD",category unknown
38488,2014-12-11,45791.0,Miscellaneous,"12 pieces cut to size 4""HD",category unknown
38501,2014-12-12,45799.0,Miscellaneous,"one rollof 100m, 3mm eva which is 1m thick ",category unknown
38510,2014-12-13,45811.0,Yoga Mat,Yoga Mat,category unknown
38511,2014-12-13,45812.0,Yoga Mat,Yoga Mat,category unknown
38521,2014-12-13,45816.0,Meters,Dickson Orchestra U104 - Flanelle,category unknown
38528,2014-12-15,45821.0,Scatter Cushion 50 x 50cm,50 x 50cm Scatter cushion,category unknown
38539,2014-12-15,45823.0,Miscellaneous,"one piece of 6"" HD cut into attached shape",category unknown
38544,2014-12-16,45828.0,Cutting Fee,Cutting Fee,category unknown
38562,2014-12-16,45838.0,MSFold -D,Small Bed in Bag 68 * 183 *65,category unknown
38580,2014-12-18,45855.0,PAB Basic Queen Mat Protector,PAB Basic Queen Mat Protector,category unknown
38584,2014-12-18,45859.0,Miscellaneous,"1""HD cut to size",category unknown
38585,2014-12-19,45678.0,Miscellaneous,5xmeters of Dickson ORC 7100 120 Cypres,category unknown
38596,2014-12-19,45869.0,Miscellaneous,"2 x 54 x 54 x 3"" HD",category unknown
38597,2014-12-19,45869.0,Miscellaneous,"1 x 56 x 162 x 3"" HD",category unknown
38599,2014-12-20,45870.0,Miscellaneous,4 meters of Beachomber Flame,category unknown
38611,2014-12-20,45875.0,Miscellaneous,6-5 meters of Dickson Napels ORC D114 - 120,category unknown
38616,2014-12-20,45879.0,Miscellaneous,2 x cuts,category unknown
38617,2014-12-20,45879.0,Miscellaneous,,category unknown
38622,2014-12-22,45882.0,Meters,Meters Dickson Orchestra Gris Chine C021-120,category unknown
38626,2014-12-22,45884.0,Miscellaneous,.,category unknown
38641,2014-12-23,45894.0,Cutting Fee,Cutting Fee x 3,category unknown
38648,2014-12-23,45901.0,MDFold - D,Large Bed in Bag 122*183*7.5,category unknown
38652,2014-12-24,45903.0,Cutting Fee,Cutting Fee,category unknown
38653,2014-12-24,45903.0,Invoice,Invoice equalization,category unknown
38656,2014-12-24,45906.0,IT 60 Edge Blue,Interlock 60 Edge Blue,category unknown
38674,2014-12-30,45921.0,MSFold -D,Small Bed in Bag 68 * 183 *65,category unknown
38678,2014-12-30,45927.0,MDFold - D,Large Bed in Bag 122*183*7.5,category unknown
38679,2014-12-30,45930.0,MSFold -D,Small Bed in Bag 68 * 183 *65,category unknown
38691,2015-01-02,45941.0,Miscellaneous,"1.5"" HD 4 pieces cut to size",category unknown
38692,2015-01-02,45942.0,Miscellaneous,"4""HD 2 pieces cut to shape size",category unknown
38693,2015-01-02,45942.0,Miscellaneous,"4""Hd 2 pieces cut to shape size",category unknown
38702,2015-01-02,45950.0,Miscellaneous,6 x cushions cut to shape / size,category unknown
38705,2015-01-03,45953.0,EM-Large,Large Exercise Matt,category unknown
38713,2015-01-03,45955.0,Miscellaneous,Bring from willo on monday,category unknown
38721,2015-01-05,45862.0,Miscellaneous,45  x 45 sx 2 scatters in kona sunshine ,category unknown
38722,2015-01-05,45862.0,Miscellaneous,45 x 45 x 2 scatters in Kona Ash,category unknown
38723,2015-01-05,45862.0,Miscellaneous,45 x 45 x 2 scatters in Mindell Sunshine,category unknown
38724,2015-01-05,45862.0,Miscellaneous,35 x 25 x 2 scatters in Bondi Sunshine,category unknown
38725,2015-01-05,45862.0,Miscellaneous,35 x 25 x 3 scatters in Waikiki Sunshine,category unknown
38726,2015-01-05,45862.0,Miscellaneous,35 x 25 x 2 scatters in belles beach ash,category unknown
38728,2015-01-05,45960.0,MG,Miracle Grip (m),category unknown
38740,2015-01-05,45970.0,Miscellaneous,"2 x pieces of high density 4"" cut to size",category unknown
38748,2015-01-06,45976.0,SitSleep,Sit & Sleep,category unknown
38749,2015-01-06,45977.0,P&P,Piece 30*50*3 Pick & Pull,category unknown
38751,2015-01-06,45977.0,Miscellaneous,6 SENT ON 7/1/2015,category unknown
38754,2015-01-06,45979.0,Miscellaneous,EVA 30 3pieces 2x20mm 1x12mm,category unknown
38762,2015-01-06,45985.0,Miscellaneous,large p&p,category unknown
38763,2015-01-06,45986.0,SitSleep,Sit & Sleep,category unknown
38775,2015-01-07,46001.0,Miscellaneous,"2""MD",category unknown
38777,2015-01-07,46002.0,3M,Contact Adhesive,category unknown
38779,2015-01-07,46004.0,MSFold -D,Small Bed in Bag 68 * 183 *65,category unknown
38781,2015-01-07,46006.0,MDFold - D,Large Bed in Bag 122*183*7.5,category unknown
38786,2015-01-08,46009.0,Cutting Fee,Cutting Fee,category unknown
38790,2015-01-08,46013.0,Miscellaneous,730x2540mm 6'' High Density,category unknown
38792,2015-01-08,46013.0,Miscellaneous,615x1210mm 6'' High Density,category unknown
38794,2015-01-08,46013.0,Miscellaneous,740x2380mm 6'' High Density,category unknown
38798,2015-01-08,46014.0,Miscellaneous,730x2540mm 6'' High Density,category unknown
38800,2015-01-08,46014.0,Miscellaneous,615x1210mm 6'' High Density,category unknown
38802,2015-01-08,46014.0,Miscellaneous,740x2380mm 6'' High Density,category unknown
38842,2015-01-10,46039.0,MDFold - D,Large Bed in Bag 122*183*7.5,category unknown
38844,2015-01-10,46041.0,Miscellaneous,"5""30*130 3 pieces cut to size",category unknown
38847,2015-01-10,46041.0,Miscellaneous,Please order on monday,category unknown
